,Column1,Shot Number,Pulse Time,Ip,Ip Slope,Bt,Bt Slope,nl_04,nl_04 Slope,RF,LSN/USN,HIREX Time,Zvel,Zvel Slope,Zint,Zint Slope,Zti,Zti Slope,Avel,Avel Slope,Aint,Aint Slope,Ati,Ati Slope,nl_04 peak,nl_04 tt peak,Ip peak,Ip tt peak,Zint max,Zint tt max,Zvel max,Zvel tt max,Zti max,Zti tt max,Zint min,Zint tt min,Zvel min,Zvel tt min,Zti min,Zti tt min,Aint max,Aint tt max,Avel max,Avel tt max,Ati max,Ati tt max,Aint min,Aint tt min,Avel min,Avel tt min,Ati min,Ati tt min,poh max,ti jump,poh abs max,ti abs max,poh0,ti0,li0,li0 peak
30,46,1120106021,1.200000048,-0.802481142,0.017419283,-5.421901222,0.013132685,0.343569795,-0.097584737,9.8904e-05,LSN,6,11.24359346,-25.55359794,1324.960154,637.1585623,1.264051792,-0.026359451,7.928046822,-84.74254267,777.3237783,5.016837995,1.255983282,-2.197821513,0.087827852,0.019000053,-0.018258181,0.009899974,362.8116969,0.01549995,4.938703292,0.057500005,0.196632031,0.033499956,72.99272713,0.027499914,-5.652089364,0.01549995,-0.052849171,0.009499908,585.8842296,0.01549995,37.65137899,0.045499921,0.229765248,0.027499914,116.1093272,0.057500005,-13.21526635,0.01549995,0.015831065,0.003499985,0.415061905174,0.22303086311,1.32282325813,1.22788737539,0.907761352954,1.08358762777,1.64734590054,0.0
31,47,1120106021,1.399999976,-0.799389413,0.004370001,-5.419626902,0.040079405,0.348690237,-0.051819568,0.00010003,LSN,6,11.69525557,-53.79054193,1452.135991,-183.4891255,1.284743889,-0.012863762,9.690456686,10.05159465,953.1219052,523.7156401,1.321003609,-0.342977009,0.087726151,0.0200001,-0.020493975,0.008700013,440.2933298,0.007500053,6.277156538,0.049499989,0.118427531,0.019500017,-74.05786648,0.025500059,-15.50771623,0.001500011,-0.058459505,0.007500053,536.6688662,0.013499975,34.68509263,0.043500066,0.279903121,0.025500059,-99.34376804,0.037500024,-13.93763143,0.037500024,-0.088555747,0.001500011,0.411503987866,0.195855712596,1.35387047237,1.25190401081,0.942366484506,1.11608067796,1.75417494774,0.0
32,48,1120106022,0.800000012,-0.813497516,0.039615503,-5.420572832,0.029717807,0.286757371,0.016128869,0.000101739,LSN,6,8.437142447,5.33388446,1232.263453,1418.243818,1.172534612,0.054874936,12.61608792,-236.5972201,864.3878863,21.69774953,1.228207486,-1.180295594,0.092622944,0.01850003,-0.021761211,0.011099994,203.6838131,0.013499975,4.869286462,0.049499989,0.16009483,0.043500006,17.06882288,0.001500011,-3.637893275,0.055499971,-0.054606226,0.001500011,444.5629194,0.013499975,16.03652668,0.007499993,0.263188703,0.049499989,-14.95252249,0.001500011,-25.11412239,0.013499975,-0.002568262,0.001500011,0.410526515596,,1.26627095133,,0.855744435733,,1.59096515179,0.0
33,50,1120106025,0.800000012,-0.815600297,0.019272139,-5.421272515,0.035215634,0.315674783,-0.46372777,0.000101786,LSN,6,11.30133683,43.71554335,1170.83772,7767.496312,1.222776687,-1.025572796,14.0961946,176.4510264,752.0294896,4874.003343,1.245524329,-3.452929611,0.071050106,0.013500035,-0.013534447,0.011099994,33.70634695,0.055499971,4.491074019,0.031499982,0.115420902,0.019499958,-207.5665412,0.0255,-4.960582322,0.007499993,-0.085674798,0.007499993,155.3585719,0.007499993,43.97458329,0.019499958,0.185624677,0.0255,-71.52301985,0.043500006,-19.66261373,0.061500013,0.015105325,0.043500006,0.309752532023,0.144960182023,1.159600959,1.16929498553,0.849848426976,1.06127992062,1.56740546227,0.011198759079
34,51,1120106025,1.0,-0.811362606,-0.00110943,-5.421115243,0.00932296,0.325625932,0.324671799,0.000101214,LSN,6,7.012308111,-49.29803363,1033.533317,-1466.980705,1.098016934,-0.857084631,9.40774086,99.69910093,571.1550231,-2047.472776,1.09750173,-2.365768848,0.113564426,0.020500183,-0.015876812,0.011299968,258.026986,0.017500043,8.592652331,0.017500043,0.18136911,0.029500008,-45.1985389,0.065500021,-3.778421392,0.011500001,0.005659266,0.005499959,372.9373842,0.017500043,29.29997322,0.023499966,0.349219585,0.053499937,-72.5153136,0.059499979,-22.6999276,0.047500014,0.049703742,0.005499959,0.347326629177,0.154297455087,1.26652622046,1.09430268274,0.919199591284,0.971473907486,1.56026232243,0.0627876520157
35,52,1120106025,1.200000048,-0.806485689,0.01906248,-5.416340001,0.023962738,0.433283158,0.496390301,9.9425e-05,LSN,6,12.95800026,56.69001385,820.8157525,-1523.533317,1.145782724,-0.722240731,13.45894849,119.1499796,375.2247317,-1214.368669,1.252825954,-0.004975179,0.097614996,0.019500017,-0.011939324,0.021299958,214.252851,0.009499908,3.75042908,0.003499985,0.17095767,0.021499991,-29.83107235,0.051499963,-16.2767268,0.051499963,0.028758392,0.009499908,168.0310056,0.01549995,2.922217971,0.033499956,0.167032859,0.033499956,-38.66818265,0.027499914,-23.81735741,0.063499928,-0.091232755,0.003499985,0.263354164897,0.163392676213,1.1258953501,1.0969552782,0.862541185206,0.961625031889,1.60187363625,0.0
36,53,1120106025,1.399999976,-0.802457635,0.051441607,-5.416608121,-0.023647279,0.543575255,0.730016147,9.9281e-05,LSN,6,-8.725229268,-93.12388603,582.6763917,-2530.136279,1.253996054,0.689739283,-19.39763394,-269.3521916,257.5278289,-1001.796241,1.300585825,0.20329426,0.060558769,0.013500094,-0.008856837,0.014700055,156.0130004,0.007500053,3.483417992,0.049499989,0.101852258,0.061500073,37.73602285,0.061500073,-13.52618026,0.055500031,-0.069086711,0.007500053,109.0514558,0.013499975,21.37230315,0.043500066,0.185777228,0.019500017,-37.31913441,0.043500066,-17.51408634,0.049499989,-0.100858767,0.043500066,0.248516698641,0.106811655043,1.12650844568,1.09597286744,0.877991747041,1.05372377693,1.60299193859,0.0
37,54,1120106026,0.800000012,-0.814480851,0.024285142,-5.419936164,-0.007003501,0.333418514,0.035527179,9.83e-05,LSN,6,6.403043361,-105.8999101,1154.241871,307.4674472,1.22465044,0.705546279,8.720212504,-90.27301372,732.5979649,1141.213455,1.315783296,2.195566156,0.118392651,0.023000062,-0.026502202,0.012299955,470.1895254,0.019499958,8.575649647,0.055499971,0.210885945,0.037499964,-27.25163672,0.001500011,-4.312261196,0.031499982,-0.073639092,0.007499993,585.8859218,0.019499958,14.51500936,0.055499971,0.247047271,0.049499989,-33.55639996,0.001500011,-15.33500437,0.061500013,-0.149011169,0.001500011,0.613479284506,0.232210935407,1.54071188685,1.23557143805,0.927232602341,1.06693738493,1.57007479668,0.0
38,55,1120106026,1.0,-0.808693916,0.040010334,-5.417211632,0.01362959,0.346581043,-0.012740853,9.99e-05,LSN,6,10.02808176,-46.41800483,1034.172001,812.4978216,1.186969191,-1.317566029,7.023200413,-144.5721129,607.3348063,94.08909166,1.28532984,0.081234948,0.120306849,0.024000168,-0.0229114,0.012300015,624.8673056,0.023499966,7.229734553,0.041499972,0.200405806,0.03550005,91.29479585,0.005499959,-9.495509433,0.011500001,-0.041485101,0.005499959,584.4466879,0.017500043,39.24139843,0.059499979,0.197844127,0.029500008,54.72213953,0.059499979,-20.85831775,0.065500021,-0.053147814,0.005499959,0.412291679139,0.210016412824,1.39695841461,1.19285934106,0.984666735475,1.04945575896,1.52788388729,0.0815753936768
39,56,1120106026,1.200000048,-0.805421822,0.023591896,-5.414127359,0.038068424,0.435260061,0.628950083,0.000100884,LSN,6,13.19020423,76.59204423,873.3297612,-1616.334474,1.150560584,-0.590094095,11.773606,-20.99958764,406.944067,-1582.473918,1.234824299,-0.315710076,0.14115369,0.026000023,-0.023092084,0.010299921,602.1114009,0.021499991,-1.29922542,0.057500005,0.258980427,0.039499998,-39.03105511,0.003499985,-22.24291286,0.063499928,0.009901081,0.003499985,227.4727421,0.021499991,17.75009471,0.057500005,0.255481721,0.039499998,-8.046392389,0.057500005,-28.35928792,0.045499921,-0.042722701,0.021499991,0.427155420951,0.202243154785,1.31207485418,1.12759059725,0.884919433231,0.989099594551,1.60998487473,0.0
40,57,1120106026,1.399999976,-0.80320949,0.01800236,-5.41370841,0.005762395,0.522300872,0.44849524,9.63e-05,LSN,6,-8.042039168,-9.666444673,734.8410068,-875.3785422,1.20928141,-0.430831443,-10.50940817,23.53418558,286.5863391,-1282.405863,1.160401238,-3.379824511,0.105779139,0.021000028,-0.015873617,0.009899974,224.4813809,0.013499975,2.094033015,0.019500017,0.230758583,0.031499982,-28.03180274,0.061500073,-11.89061807,0.061500073,-0.041259731,0.001500011,162.1185865,0.019500017,16.21788758,0.025500059,0.416793453,0.031499982,0.655268614,0.001500011,-21.1788624,0.031499982,0.052242981,0.007500053,0.381212416275,0.165314448786,1.25969032935,1.11481973031,0.878477913078,1.00251305495,1.6250885725,0.0
41,58,1120106027,0.800000012,-1.010295947,0.017327708,-5.418570172,0.018912864,0.367244163,0.080369777,9.84e-05,LSN,6,7.69629691,-91.801505,1545.392162,1980.140445,1.21099166,-0.41389318,27.3847738,91.19562838,1023.09611,-813.9165407,1.25570484,-1.071374247,0.006891719,0.02850008,-0.003750284,0.028899968,11.12285256,0.055499971,10.71534516,0.019499958,0.065315804,0.007499993,-46.07917381,0.013499975,-6.075863103,0.013499975,-0.042665759,0.055499971,106.2747391,0.061500013,19.48202079,0.001500011,0.130332987,0.0255,-27.70731652,0.007499993,-25.41070956,0.013499975,-0.041537602,0.055499971,0.0703869097732,0.031572831325,1.31753706728,1.13744550124,1.24715015751,1.12411000576,1.40084671974,0.0
42,59,1120106027,1.0,-1.00592467,-0.01959228,-5.419060326,-0.019498743,0.405253592,0.077947633,9.74e-05,LSN,6,10.7200923,35.57658827,1543.187954,4945.321511,1.279926195,0.105010136,29.68140756,130.2691613,1005.531361,3132.552805,1.322744676,-0.31038345,0.06169763,0.010500193,-0.015664427,0.010499954,22.99051293,0.059499979,4.388223165,0.041499972,0.134553657,0.023499966,-254.4693259,0.011500001,-1.820662982,0.023499966,0.011349306,0.005499959,222.7327992,0.005499959,46.35213889,0.005499959,0.10947018,0.041499972,-127.8276256,0.029500008,-30.51149719,0.029500008,-0.028557965,0.03550005,0.281302362644,0.115385696739,1.51765128414,1.257617437,1.2363489215,1.15437447046,1.41725826263,0.0196663141251
43,60,1120106027,1.200000048,-0.998775567,0.023905466,-5.414365709,0.006662023,0.432879846,0.336730174,9.88e-05,LSN,6,11.85788943,31.8801813,1507.66486,-2506.977941,1.216808088,-0.310553521,14.61651752,-86.76190873,861.1419554,-3235.052038,1.238122958,-1.907449466,0.14139988,0.019500017,-0.024176504,0.013899922,462.3667564,0.01549995,4.870288594,0.057500005,0.213244431,0.045499921,-83.58441547,0.033499956,-8.56020333,0.045499921,-0.033768303,0.003499985,438.7635622,0.01549995,13.15818646,0.051499963,0.338334423,0.033499956,-63.91234116,0.063499928,-11.31462285,0.009499908,-0.008673805,0.003499985,0.673655351712,0.218792152085,1.96520765981,1.25477771632,1.2915523081,1.08426296323,1.4717464447,0.0
44,61,1120106027,1.399999976,-0.996589074,-0.003813048,-5.412995686,0.001942866,0.526889595,0.394393405,0.000100821,LSN,6,9.978086259,-3.767477949,1231.645867,-1744.324615,1.241271604,-0.041663101,12.66253119,-9.746187968,553.6488185,-2984.090537,1.245198104,-1.947118002,0.080082026,0.012500167,-0.015113184,0.009299994,-39.64012944,0.007500053,9.357876037,0.013499975,0.121425044,0.037500024,-288.9489673,0.055500031,-6.341466691,0.049499989,0.034563553,0.049499989,190.8779759,0.007500053,19.7127511,0.001500011,0.25371137,0.037500024,-77.81892349,0.049499989,-6.142586524,0.007500053,0.023639587,0.013499975,0.340461473223,0.106847429301,1.52572434428,1.18811054195,1.18526287106,1.08427954515,1.48147153854,0.0
45,62,1120106028,0.600000024,-1.048520773,-1.146481611,-5.419864132,0.034380618,0.317879387,0.704096589,9.99e-05,LSN,6,9.421681681,131.9216028,1146.451964,5664.513576,1.065568854,1.624551793,4.982148687,-2.44620295,861.4503351,5284.75597,1.176014898,0.949494818,0.030310384,0.040000022,0.000612171,9.99e-05,246.5043351,0.057499945,5.947108946,0.063499987,0.089151214,0.057499945,-82.95904376,0.009499967,-7.636725702,0.039499998,-0.005987932,0.021499991,152.124494,0.051499963,40.81937643,0.063499987,0.113789919,0.021499991,-17.26069888,0.027499974,-14.39223437,0.033499956,-0.002883313,0.027499974,0.188396487963,0.0759523081665,1.2017502645,1.06674874622,1.01335377654,0.993544291066,1.30638337135,0.000541567802429
46,63,1120106028,0.800000012,-1.107226157,0.018638858,-5.416997872,0.036162682,0.383151484,0.196843386,9.82e-05,LSN,6,11.26042214,32.41819808,1709.632682,1453.441618,1.276609828,1.000560497,8.44144202,-51.31132528,1353.725095,1735.683681,1.331671218,0.835606776,0.071481096,0.011000037,-0.018946314,0.008300006,115.5786218,0.061500013,2.805958365,0.007499993,0.091576407,0.019499958,-379.8326331,0.013499975,-11.9860005,0.055499971,-0.02933984,0.001500011,291.1003449,0.007499993,12.24753617,0.043500006,0.126033326,0.031499982,-189.0933807,0.0255,-10.1193924,0.031499982,-0.007076005,0.001500011,0.301513284459,0.156300241436,1.72089166895,1.27773323127,1.41937838449,1.16361213555,1.33887040615,0.0062769651413
47,64,1120106028,1.100000024,-1.099793425,0.014809604,-5.414892114,0.006084339,0.509815543,0.731655531,9.94e-05,LSN,6,12.21155328,26.04637624,1659.896506,-2431.272475,1.255534769,0.33763813,14.88523992,87.36394059,890.8533858,-2985.371127,1.30597653,-0.040859719,0.082350821,0.011000037,-0.020289769,0.010299921,-85.36452322,0.061499953,8.483799276,0.049499989,0.112653136,0.049499989,-335.8426726,0.013499975,-6.293164435,0.001500011,-0.017089964,0.001500011,108.9506913,0.007499933,4.307453787,0.019500017,0.16420124,0.013499975,-169.0595626,0.02549994,-11.66200765,0.02549994,-0.005430718,0.001500011,0.267594766455,0.12655300837,1.7105948902,1.22369377399,1.44300012374,1.12135186431,1.37920486927,0.0
48,65,1120106028,1.399999976,-1.093028719,0.014678537,-5.410898805,0.046679233,0.640990437,0.501621038,9.9e-05,LSN,6,14.82312332,46.33872555,1106.571682,-2822.728545,1.268478657,0.277796537,16.13270905,-58.74029123,489.2356932,-2353.599975,1.267425623,-1.504756726,0.04285866,0.008000016,-0.013531263,0.007500053,-47.30996361,0.001500011,11.76536431,0.031499982,0.113060807,0.019500017,-283.2914089,0.019500017,-10.99187646,0.037500024,-0.051745559,0.061500073,29.47561054,0.019500017,11.75897071,0.001500011,0.265195284,0.019500017,-134.9746458,0.055500031,-11.06982806,0.013499975,-0.036400642,0.055500031,0.202962009704,0.0941899224253,1.68737802465,1.20235948647,1.48441601495,1.10357750244,1.37975692749,0.00365352630615
49,66,1120106030,0.600000024,-1.049829657,-1.035752868,-5.419766043,0.010127756,0.425811317,0.613890543,9.84e-05,LSN,6,19.71882139,148.0763942,1254.026985,2977.163677,1.14886751,0.564090412,48.75761909,426.41937,708.2900751,3146.399441,1.231078626,0.845657721,0.012803528,0.040000022,0.000251,9.99e-05,208.5808033,0.051499963,3.178317203,0.04549998,0.025964119,0.01549995,-14.78174554,0.003499985,-8.365803586,0.003499985,-0.014926456,0.057499945,76.08754941,0.033499956,25.03454094,0.01549995,0.055860875,0.027499974,-48.35733585,0.003499985,-48.71720395,0.003499985,-0.049691083,0.051499963,0.191603760784,0.0491026598786,1.22601960214,1.06887400543,1.03441584136,1.0236790715,1.29017317295,0.00588285923004
50,67,1120106030,0.800000012,-1.108173947,0.014172862,-5.418305106,0.001588563,0.478299353,0.470966762,9.94e-05,LSN,6,17.50545579,-14.21946286,1558.185964,-744.208313,1.182171161,-0.038705321,33.20244447,-373.617932,826.7442094,-692.4984029,1.199661191,-1.925851521,0.03649452,0.010500073,-0.007691721,0.009299934,-120.1199239,0.055499971,3.375111762,0.037499964,0.108243411,0.037499964,-351.0859884,0.013499975,-6.013051804,0.049499989,-0.004155452,0.001500011,103.721794,0.001500011,34.80642852,0.013499975,0.206050936,0.055499971,-88.7714311,0.013499975,-30.76367823,0.001500011,0.061639373,0.031499982,0.207500892235,0.0676942600581,1.587981439,1.1691530118,1.38048054676,1.08760917478,1.34431767464,0.0
51,68,1120106030,1.100000024,-1.099964933,0.03524824,-5.415876907,0.024450193,0.602894648,0.298596974,0.000100565,LSN,6,14.35605011,37.29611289,1460.794999,245.1270513,1.290027967,-0.162408555,17.84907948,-31.39454286,750.1708885,-1087.815878,1.428139796,1.070357683,0.091524975,0.011999965,-0.015768008,0.009299994,-35.14106795,0.001500011,4.733480833,0.001500011,0.105363736,0.031499982,-379.6858678,0.019500017,-9.137297251,0.049499989,-0.034400573,0.007499933,48.36207049,0.013499975,11.8688599,0.061499953,0.099369774,0.043499947,-149.8621727,0.031499982,-12.26671158,0.037500024,-0.185271254,0.001500011,0.451548387299,0.137799925775,1.90601175224,1.22765391028,1.45446336494,1.1326393605,1.36078119278,0.0
52,69,1120106030,1.399999976,-1.093433553,0.025610642,-5.412850926,-0.018387875,0.700870533,0.355520886,9.7843e-05,LSN,6,-3.191531688,-223.8448963,835.9375433,-3401.768127,1.336031968,1.714868676,-4.986367581,-378.2692105,416.1255403,533.9638539,1.481772953,3.777940604,0.041047018,0.008500218,-0.012065346,0.009500027,-28.3253607,0.001500011,3.375613302,0.025500059,0.073063558,0.025500059,-149.9029364,0.037500024,-10.69920394,0.055500031,-0.074341828,0.001500011,4.956155222,0.007500053,28.87107599,0.031499982,0.08146233,0.019500017,-115.673636,0.061500073,-23.70080436,0.037500024,-0.24414044,0.061500073,0.34846422424,0.0813287697502,1.72525770109,1.18278322899,1.37679347685,1.11533875344,1.38196086884,0.0
53,70,1120106031,0.600000024,-1.05077328,-1.071143038,-5.415588818,-0.001343299,0.443194546,0.549465485,0.000100312,LSN,6,13.77032003,130.0344551,1230.293165,4015.77628,1.168059154,1.591985265,33.32780765,322.7638135,649.5850181,2318.09191,1.211794253,0.24021641,0.025724851,0.03700006,-8.06e-05,9.99e-05,197.4481681,0.063499987,6.1212224,0.027499974,0.016972856,0.063499987,-27.96784748,0.01549995,-4.454797841,0.003499985,-0.015118762,0.009499967,115.6202432,0.021499991,9.857025873,0.027499974,0.233627443,0.021499991,-24.79388037,0.003499985,-26.2457807,0.003499985,-0.057539578,0.063499987,0.314578525188,0.0536667190529,1.31189394788,1.09286934088,0.997315422691,1.03032799978,1.296428442,0.0
54,71,1120106031,0.800000012,-1.108224631,0.008692479,-5.412114067,0.021624335,0.522189155,0.416146267,0.000103191,LSN,6,13.91289376,-91.79426126,1443.640456,-1425.948494,1.231496619,0.735030372,25.73532137,-302.0646109,823.4416496,1138.297198,1.296286355,0.594684029,0.045247242,0.01000005,-0.009938479,0.0097,57.2136695,0.061500013,6.195788869,0.049499989,0.11444862,0.0255,-370.5830834,0.019499958,-4.080754748,0.055499971,0.021829082,0.001500011,94.18805008,0.007499993,8.030566841,0.007499993,0.163027634,0.007499993,-177.0927116,0.0255,-20.47009024,0.001500011,-0.089808117,0.0255,0.257840480402,0.057339663585,1.65919871061,1.1820897977,1.4013582302,1.11574456098,1.33658194542,0.0
55,72,1120106031,1.100000024,-1.099096228,0.037664568,-5.409751728,0.012324957,0.637479223,0.322531712,5.0562e-05,LSN,6,13.0724273,-0.977786626,1303.510608,-1687.76555,1.291088383,-0.304886491,14.91025729,-75.98340326,614.7153559,-1606.204112,1.374416501,0.685968151,0.037036322,0.01000011,-0.011149933,0.012699962,-131.7051882,0.001500011,4.833872295,0.043499947,0.096011956,0.013499975,-374.3273195,0.031499982,-7.675784134,0.055500031,-0.0311505,0.019500017,20.52786921,0.007499933,13.58838468,0.02549994,0.079070419,0.049499989,-169.7088251,0.061499953,-6.529415077,0.043499947,-0.12329045,0.001500011,0.258753347632,0.0588677540315,1.7095832336,1.17476953323,1.45082988596,1.12557693496,1.35868930817,0.0116820335388
56,73,1120106031,1.399999976,-1.092135487,0.051570787,-5.406320947,0.019483307,0.763451171,0.325402289,9.83e-05,LSN,6,-13.69788521,-14.79391482,660.8469912,-1462.141924,1.267654196,-0.35755581,-16.31281849,-61.91525725,256.1770861,-225.1833564,1.382336515,1.358185439,0.028331565,0.011500001,-0.008266269,0.013100028,-14.44672261,0.001500011,6.603802378,0.013499975,0.112354263,0.025500059,-93.64008199,0.031499982,-6.464102094,0.049499989,-0.019926563,0.001500011,7.509162685,0.025500059,8.743982278,0.019500017,0.145099145,0.061500073,-54.78543876,0.001500011,-12.68373302,0.043500066,-0.302626747,0.001500011,0.150990999407,0.100150471665,1.58865062521,1.14847772468,1.4376596258,1.09384789841,1.36925709248,0.0022212266922
57,74,1120106032,0.600000024,-1.047020592,-1.054513055,-5.407493116,0.05428111,0.631660843,-0.346216303,0.000101529,LSN,6,-6.868791658,109.6286211,862.3308657,5166.264335,1.320437094,0.290099223,14.15873584,325.4311197,376.8861798,2828.068505,1.405505458,1.835620368,0.000382996,5.96e-08,-0.000104107,0.000299931,191.3937437,0.063499987,6.852053008,0.051499963,0.077965001,0.033499956,-5.082818837,0.009499967,-9.551608962,0.057499945,-0.033119103,0.003499985,183.927785,0.04549998,31.1672186,0.04549998,0.057703456,0.027499974,-35.8962506,0.003499985,-26.14321193,0.033499956,-0.166230837,0.003499985,0.1886328879,0.070815429652,1.25290537534,1.14032750014,1.06427248744,1.08139369904,1.22541999817,0.0162705183029
58,75,1120106032,0.800000012,-1.107914959,0.01505831,-5.40687426,-0.007147361,0.646988393,0.296835522,0.000100584,LSN,6,-8.419088418,-62.43845936,1220.798593,521.1162024,1.373753972,1.172649929,-5.946480094,4.74108116,605.7582029,1204.3438,1.353615112,-0.620865986,0.039871752,0.015500069,-0.010893737,0.010500014,-11.51917425,0.061500013,9.212775642,0.007499993,0.083143168,0.037499964,-350.3314301,0.019499958,-8.413949913,0.055499971,-0.038474626,0.0255,48.00022,0.055499971,27.49573356,0.0255,0.339227372,0.019499958,-191.6274045,0.0255,-5.411254586,0.013499975,-0.031476564,0.013499975,0.298313008227,0.0871188326362,1.81573268569,1.21345031612,1.51741967747,1.15786853081,1.30733120441,0.000204205513
59,76,1120106032,1.100000024,-1.099069237,0.041043139,-5.40253974,0.025139141,0.670224354,-0.014832865,9.87e-05,LSN,6,-18.12146707,-135.931546,1267.991806,-1346.945786,1.367275939,0.731088347,-14.78198247,-42.61635058,653.6167072,2159.397985,1.394407812,0.689325977,0.063231424,0.011000037,-0.016460776,0.009299994,-28.59483352,0.001500011,14.32765312,0.019500017,0.12262012,0.019500017,-266.2292329,0.02549994,-0.106390522,0.013499975,-0.07074605,0.001500011,-35.26673158,0.019500017,20.39040999,0.019500017,0.177760419,0.031499982,-212.847359,0.043499947,-7.212989759,0.061499953,-0.121594015,0.049499989,0.389832319379,0.141554532509,1.7768547964,1.24927609746,1.38702247702,1.1859149874,1.34912002087,0.0
60,77,1120106032,1.399999976,-1.092762612,0.030235431,-5.398505602,0.033834823,0.755917141,0.309307884,0.000101287,LSN,6,-16.35481994,-68.31607416,697.9064951,-2099.272211,1.2583581,-1.055450437,-13.3672207,50.70849054,279.9571792,-829.7709617,1.398660751,0.673573865,0.049943915,0.012500167,-0.012665414,0.006899953,13.4354238,0.001500011,10.42276875,0.043500066,0.227156303,0.025500059,-93.02233987,0.037500024,1.472213429,0.055500031,-0.026474335,0.061500073,62.73212134,0.013499975,22.38918573,0.001500011,0.241566686,0.025500059,-83.47497095,0.055500031,-10.21459693,0.055500031,-0.305389496,0.007500053,0.22905969096,,1.702410146,,1.47335045504,,1.37534177303,0.0
61,78,1120216003,0.800000012,-1.106154452,-0.024369819,-5.612005836,0.028293435,0.33345785,0.259053621,-5.13e-05,LSN,6,15.79490563,158.9234299,594.3554388,1945.84709,1.191236394,-1.118231094,0.267927038,4.608011781,661.8648364,292.9443115,1.344363798,-1.156935245,0.011232711,0.040000081,-0.004636059,0.022100031,97.16268863,0.061500013,0.398325956,0.019499958,0.095785362,0.019499958,-25.71621762,0.013499975,-11.70478865,0.049499989,-0.021725553,0.055499971,118.61667,0.043500006,2.693732155,0.007499993,0.160106908,0.037499964,23.08664067,0.001500011,-18.90437876,0.019499958,0.012515436,0.0255,0.084969627335,,1.39543892074,,1.3104692934,,1.38733160496,0.0
62,79,1120216003,1.100000024,-1.09572275,0.035283459,-5.610083947,0.007289047,0.415835452,0.302618037,-5.1221e-05,LSN,6,13.87372389,15.10702607,878.3099364,712.6629804,1.291022832,0.732664826,-3.506325874,-86.04508858,750.9843856,-740.2989416,1.293178569,-2.160038875,0.009131718,0.040000081,-0.002980665,0.036499977,23.79260266,0.037500024,3.255170914,0.02549994,0.015777296,0.037500024,-22.0811156,0.001500011,-8.121424583,0.049499989,-0.09449988,0.043499947,64.15257725,0.02549994,46.73960987,0.061499953,0.169506778,0.037500024,-29.74219814,0.043499947,-5.205285874,0.055500031,-0.04224814,0.043499947,0.0155021335343,,1.40360731026,,1.38810517673,,1.35853016376,0.00431323051453
